PERIOD,ERM_,MOVEMENT_TYPE,MOVEMENT_TYPE_2,CURRENCY_2,TD_TYPE,NET,EOP_CM,EOP_LM,VOF_VOL,CIE_VOL,ADB_VOL,NII_VOL,UMASS_MIN,MAF_MIN,AF_MIN,UMASS_MAX,MAF_MAX,AF_MAX,UMASS_AVG,MAF_AVG,AF_AVG,UMASS_VPB,MAF_VPB,ASAF_VPB,RANKING_UMASS_VPB,RANKING_MAF_VPB,RANKING_AF_VPB,INTERBANK_SHORT,INTERBANK_LONG,DISCOUNTRATE,REFINANCINGRATE
2022-07,0,4SCHEDULE,4SCHEDULE,VND,NOT_ROLL,-4492.557318,0,4492.557318,6472.900538,-148.8534162,1659202.352,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.87,1.84,2,4
2019-12,1,3,3,NON-VND,NOT_ROLL,2.444574,266.8009,264.356327,63.87841366,-8.275351238,32926.72499,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.29,4.6,4,6
2021-01,0,3,3,NON-VND,NOT_ROLL,-0.008077,2.236929,2.245006,65.19810971,-0.004767378,28827.22016,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.11,0.21,2,4
2023-03,1,9OTHERS,6OTHERS,NON-VND,NOT_ROLL,0,0,0,71.86544229,-0.795037474,26679.82866,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.18,7.65,4,6
2021-03,4,3,3,VND,NOT_ROLL,80.212107,2754.78701,2674.574902,23333.55693,-20482.27019,4598944.945,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.66,4.03,2,4
2019-06,3,3,3,VND,NOT_ROLL,0.109676,5.907969,5.798293,48.74389424,-38.98924391,9591.453862,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019-04,4,2,2,VND,NOT_ROLL,5712.861228,5712.861228,0,19183.47866,-17453.14565,3013406.831,0,5.3,5.3,5.3,6.8,6.8,6.8,5.92,5.92,5.92,6.8,6.8,6.8,1,1,1,4.68,4.5,4,6.25
2022-12,1,6OTHERS,6OTHERS,VND,NOT_ROLL,-16.505011,22.844118,39.349129,7485.585399,-6331.9836,1374635.625,0,4.9,4.9,4.9,6,6,6,5.63,5.64,5.64,6,6,6,7,3,1,8.16,10.25,4,6
2021-09,0,3,3,VND,NOT_ROLL,0.00417,26.22632,26.22215,4466.401018,-104.0868294,1192945.852,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5,0.91,2,4
2019-06,12-18M,1UNCHANGED,1UNCHANGED,VND,NOT_ROLL,0,51067.7061,51067.7061,29028.95016,-26711.13671,4199495.575,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-06,4,6OTHERS,6OTHERS,NON-VND,NOT_ROLL,6.577991,220.797163,214.219172,42.62326759,-17.06345156,21833.13573,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.44,4.84,3,5
2019-04,12-18M,3,3,NON-VND,NOT_ROLL,0.090253,19.914404,19.824151,339.3734848,-13.75983278,125978.469,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-12,1,2,2,NON-VND,NOT_ROLL,52.094441,52.094441,0,53.71427351,-0.711190788,26115.74496,0,4.9,4.9,4.9,6,6,6,5.63,5.64,5.64,6,6,6,7,3,1,8.16,10.25,4,6
2019-01,NULL,6OTHERS,6OTHERS,VND,NOT_ROLL,0.004,0.015,0.011,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-11,4,3,3,NON-VND,NOT_ROLL,0.607208,55.095613,54.488404,43.45151359,-0.498164282,36438.87011,0,6,6,6,7.9,8.3,8.4,6.95,7.02,7.04,7.9,8.1,8.2,1,2,2,9.08,7.65,4,6
2020-07,3,2,2,VND,NOT_ROLL,36.136421,36.136421,0,34.46423185,-26.42954229,7683.504973,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-08,4,7PREMATURE_AUTOROLL,4PREMATURE,VND,AUTOROLL,-42.166611,0,42.166611,77511.15765,-66509.46006,9586718.578,0,5,5,5,6.8,7,7,5.91,5.97,6,6.1,6.3,6.5,8,7,5,6.25,7.56,3,4.5
2020-11,3,2,2,VND,NOT_ROLL,22.315334,22.315334,0,42.31834056,-31.59854552,10924.3877,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-07,4,2SCHE_NOTROLL,4SCHEDULE,VND,NOT_ROLL,-3.291068,0,3.291068,78631.24293,-67605.52699,9358483.812,0,5,5,5,7.4,7.6,7.6,6.26,6.36,6.38,6.9,6.9,7,3,6,5,6.73,8.1,3,4.5
2020-08,4,2,2,NON-VND,NOT_ROLL,25.237391,25.237391,0,41.49088084,-17.89798765,22841.99712,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.57,4.5,3,5
2024-01,10-11M,9OTHERS,6OTHERS,VND,NOT_ROLL,0.345,0.377386,0.032386,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-05,1,1NEW_NOTROLL,2,VND,NOT_ROLL,1984.85635,1984.85635,0,6299.728834,-5348.084365,1243732.057,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.1,6.52,3,3.5
2023-02,4,3PREMATURE_NOTROLL,4PREMATURE,VND,NOT_ROLL,-81.774995,0,81.774995,49698.90441,-44639.57244,6795261.35,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11.62,9.61,4,6
2023-03,1,6ROLL_AUTOROLL,3,NON-VND,AUTOROLL,-2.163043,237.585571,239.748614,71.86544229,-0.795037474,26679.82866,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.18,7.65,4,6
2022-03,12-18M,3,3,NON-VND,NOT_ROLL,0.322973,12.703344,12.380371,52.08725174,-3.349218565,34236.8662,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019-08,0,4SCHEDULE,4SCHEDULE,VND,NOT_ROLL,-3951.449722,0,3951.449722,110.0617928,-20.37006549,27339.87023,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.88,3.02,4,6.25
2023-08,10-11M,3PREMATURE_NOTROLL,4PREMATURE,VND,NOT_ROLL,-0.705,0,0.705,309.9109099,-261.4040936,36190.60068,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-11,9,1UNCHANGED,1UNCHANGED,VND,NOT_ROLL,0,2314.693732,2314.693732,1392.769361,-1246.414251,180500.0961,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-02,10-11M,3PREMATURE_NOTROLL,4PREMATURE,VND,NOT_ROLL,-3,0,3,108.9029432,-98.23997368,15804.41455,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-10,12-18M,2,2,NON-VND,NOT_ROLL,33.444828,33.444828,0,143.3096119,-14.40428982,70102.80951,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-07,1,0,1UNCHANGED,VND,NOT_ROLL,0,195.653054,195.653054,5579.309846,-4676.548507,1263419.326,0,3.4,3.4,3.4,4.75,4.75,4.75,4.26,4.28,4.29,4.45,4.45,4.55,8,10,7,3.04,4.74,3,4.5
2023-10,9,6ROLL_AUTOROLL,3,VND,AUTOROLL,0.371766,3.670549,3.298783,1298.390669,-1036.403011,140109.9439,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-05,1,1UNCHANGED,1UNCHANGED,VND,NOT_ROLL,0,1971.985966,1971.985966,4848.489013,-3833.237222,1063492.56,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.49,3.22,3,5
2023-04,12-18M,0,1UNCHANGED,VND,NOT_ROLL,0,9804.86129,9804.86129,43661.09536,-37740.85811,5236481.017,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-08,1,6OTHERS,6OTHERS,NON-VND,NOT_ROLL,1.361743,51.568342,50.2066,47.00561902,-5.279762411,27191.38517,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.64,1.81,3,5
2020-04,1,6OTHERS,6OTHERS,NON-VND,NOT_ROLL,1.542985,83.597634,82.054649,50.04782412,-9.887265542,29574.92147,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.57,3.48,3,5
2022-11,0,4SCHEDULE,4SCHEDULE,VND,NOT_ROLL,-4396.219898,0,4396.219898,6432.416812,-713.3215814,1583171.564,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.61,6.01,4,6
2022-07,0,2,2,VND,NOT_ROLL,174.45505,174.45505,0,6472.900538,-148.8534162,1659202.352,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.87,1.84,2,4
2023-06,4,5NEW_AUTOROLL,2,VND,AUTOROLL,20619.90579,20619.90579,0,74767.426,-62482.10211,8651836.461,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.47,8.76,3,5
2024-01,1,1NEW_NOTROLL,2,NON-VND,NOT_ROLL,0.097492,0.097492,0,0,0,0,0,1.93,1.93,1.93,3.5,3.5,3.6,2.82,2.86,2.94,3.2,3.2,3.4,4,3,3,1.8,4.4,3,4.5
2018-11,0,4PREMATURE,4PREMATURE,VND,NOT_ROLL,-11300.92886,0,11300.92886,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.69,4.69,4,6.25
2023-09,3,9OTHERS,6OTHERS,VND,AUTOROLL,-0.701135,2.334946,3.036082,91.70849384,-76.0281314,21222.2558,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-11,4,3,3,VND,NOT_ROLL,22.296296,1260.999598,1238.703302,31479.05632,-28714.04973,5202102.05,0,6,6,6,7.9,8.3,8.4,6.95,7.02,7.04,7.9,8.1,8.2,1,2,2,9.08,7.65,4,6
2019-02,9,2,2,VND,NOT_ROLL,265.455309,265.455309,0,2288.471318,-2182.079428,319020.4169,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019-02,9,1UNCHANGED,1UNCHANGED,VND,NOT_ROLL,0,3895.726781,3895.726781,2288.471318,-2182.079428,319020.4169,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-05,0,7PREMATURE_AUTOROLL,4PREMATURE,NON-VND,AUTOROLL,-108.113141,0,108.113141,49.2664834,-1.451097648,21308.24177,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,5.25,3,3.5
2022-05,9,6OTHERS,6OTHERS,VND,NOT_ROLL,1.782034,14.221855,12.439821,328.6005186,-274.1973008,50008.94636,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019-07,10-11M,1UNCHANGED,1UNCHANGED,VND,NOT_ROLL,0,167.654968,167.654968,91.43621222,-80.56569968,13708.20751,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-12,4,2,2,NON-VND,NOT_ROLL,15.02659,15.02659,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-05,3,9OTHERS,6OTHERS,NON-VND,AUTOROLL,0.00075,0.7047,0.70395,0.260416403,0,72.03214612,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2021-10,0,1UNCHANGED,1UNCHANGED,NON-VND,NOT_ROLL,0,1.41521,1.41521,61.09840968,-0.0108724,26740.2564,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.66,0.89,2,4
2022-02,10-11M,3,3,VND,NOT_ROLL,0.175981,4.040716,3.864735,33.55428109,-28.84178574,7181.326742,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2024-01,3,9OTHERS,6OTHERS,VND,NOT_ROLL,-0.40477,0.69308,1.09785,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-04,9,6ROLL_AUTOROLL,3,VND,AUTOROLL,0.193841,1.782259,1.588418,1308.883375,-1054.625082,148979.2789,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-06,0,4PREMATURE,4PREMATURE,NON-VND,NOT_ROLL,-100.570505,0,100.570505,44.43238557,-0.003856699,25521.01749,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.48,1.78,2,4
2023-08,1,6ROLL_AUTOROLL,3,VND,AUTOROLL,-224.971049,6846.334893,7071.305942,5800.646266,-4785.857171,1358571.084,0,3.3,3.3,3.3,4.75,4.75,4.75,4.11,4.13,4.14,4.2,4.4,4.5,11,8,5,1.89,3.93,3,4.5
2023-03,3,9OTHERS,6OTHERS,VND,NOT_ROLL,-0.17033,0.28017,0.4505,78.40998569,-66.75318735,14229.27322,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-11,4,2,2,VND,NOT_ROLL,5526.994747,5526.994747,0,31896.50031,-28737.61442,5651231.217,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.08,3.34,2,4
2023-08,12-18M,0,1UNCHANGED,VND,NOT_ROLL,0,11184.18556,11184.18556,50518.48543,-42913.1942,5634841.892,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-11,0,2,2,VND,NOT_ROLL,172.794292,172.794292,0,6432.416812,-713.3215814,1583171.564,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.61,6.01,4,6
2023-12,1,7PREMATURE_AUTOROLL,4PREMATURE,VND,AUTOROLL,-35.016708,0,35.016708,0,0,0,0,2.6,2.6,2.6,4.35,4.35,4.35,3.39,3.39,3.46,3.6,3.6,3.8,4,6,5,1.33,4.54,3,4.5
2023-07,12-18M,9OTHERS,6OTHERS,VND,AUTOROLL,220.507336,367.517266,147.00993,49992.87662,-42511.85529,5589071.453,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-06,3,6ROLL_AUTOROLL,3,NON-VND,AUTOROLL,0.00318,0.70788,0.7047,0.297441234,0,84.47248994,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2021-03,12-18M,2,2,NON-VND,NOT_ROLL,15.504296,15.504296,0,98.18420172,-8.993102349,62474.17315,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-06,1,2,2,VND,NOT_ROLL,10120.54344,10120.54344,0,6482.236969,-5264.077041,1801900.427,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.33,3.09,2,4
2023-12,3,1NEW_NOTROLL,2,VND,NOT_ROLL,19.833007,19.833007,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-08,4,5NEW_AUTOROLL,2,VND,AUTOROLL,15053.3228,15053.3228,0,77511.15765,-66509.46006,9586718.578,0,5,5,5,6.8,7,7,5.91,5.97,6,6.1,6.3,6.5,8,7,5,6.25,7.56,3,4.5
2019-01,3,2,2,NON-VND,NOT_ROLL,0.490046,0.490046,0,1.905715126,-0.084273497,1088.781049,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-07,0,6OTHERS,6OTHERS,NON-VND,NOT_ROLL,0,0,0,44.24883319,-0.004879028,24146.11415,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.87,1.84,2,4
2023-07,3,0,1UNCHANGED,VND,NOT_ROLL,0,62.832187,62.832187,67.36920969,-55.4871782,13413.98861,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-03,1,5NEW_AUTOROLL,2,NON-VND,AUTOROLL,42.0545,42.0545,0,71.86544229,-0.795037474,26679.82866,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.18,7.65,4,6
2022-09,12-18M,3,3,NON-VND,NOT_ROLL,0.160814,11.29259,11.131777,37.66704389,-2.365770099,29583.63457,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-03,0,7PREMATURE_AUTOROLL,4PREMATURE,NON-VND,AUTOROLL,-185.086521,0,185.086521,50.16076791,-0.016412396,22627.34983,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5.97,5.91,4,6
2023-11,12-18M,3PREMATURE_NOTROLL,4PREMATURE,VND,NOT_ROLL,-197.954993,0,197.954993,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019-03,NULL,3,3,VND,NOT_ROLL,0.154511,1.920346,1.765835,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-07,9,3PREMATURE_NOTROLL,4PREMATURE,VND,NOT_ROLL,-1.098,0,1.098,1304.045815,-1043.247126,142326.4114,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-06,9,5NEW_AUTOROLL,2,VND,AUTOROLL,3.860358,3.860358,0,1350.377013,-1051.466656,146258.5596,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2021-11,1,1UNCHANGED,1UNCHANGED,VND,NOT_ROLL,0,3304.360138,3304.360138,5019.505075,-4036.026957,1426487.827,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.06,2.65,2,4
2018-11,3,6OTHERS,6OTHERS,NON-VND,NOT_ROLL,0.009882,11.263501,11.253619,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-08,3,3,3,VND,NOT_ROLL,0.057578,3.628669,3.57109,39.91398781,-30.54665291,9342.894499,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-12,0,9OTHERS,6OTHERS,NON-VND,NOT_ROLL,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.17,0.44,3,4.5
2019-04,0,NULL,6OTHERS,VND,NOT_ROLL,-3.00E-06,0,3.00E-06,769.2718907,-538.373035,27618.74185,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.31,4.36,4,6.25
2018-11,4,1UNCHANGED,1UNCHANGED,VND,NOT_ROLL,0,27661.53915,27661.53915,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,5.12,4,6.25
2022-09,0,4PREMATURE,4PREMATURE,VND,NOT_ROLL,-14812.12256,0,14812.12256,6163.188797,-177.3364212,1636124.02,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5.21,4.86,2,4
2019-03,4,5CHANGECIF,6OTHERS,NON-VND,NOT_ROLL,-0.004575,0.8233,0.827875,60.39069985,-17.20504563,24816.05483,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5.78,4.92,4,6.25
2023-03,1,9OTHERS,6OTHERS,VND,AUTOROLL,-9.022157,18.89924,27.921397,6770.514669,-5829.390925,1227943.819,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.18,7.65,4,6
2019-11,0,2,2,VND,NOT_ROLL,384.627349,384.627349,0,137.7799853,-24.26632377,33541.6441,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.74,2.12,4,6
2023-03,12-18M,6ROLL_AUTOROLL,3,VND,AUTOROLL,22.570024,442.916423,420.346399,40273.4239,-34859.8573,4772138.283,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019-09,4,2,2,NON-VND,NOT_ROLL,13.302621,13.302621,0,42.34007434,-9.979329745,17469.39785,0,5.3,5.3,5.3,7.4,7.4,7.4,6.29,6.29,6.29,7.4,7.4,7.4,1,1,1,5.81,5.84,4,6.25
2020-10,4,6OTHERS,6OTHERS,NON-VND,NOT_ROLL,-2.165443,211.335431,213.500874,31.16763801,-11.3493447,19212.76317,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.44,4.42,2,4
2022-03,12-18M,2,2,VND,NOT_ROLL,2836.854818,2836.854818,0,8557.52544,-7596.04211,1546716.904,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-03,1,3,3,NON-VND,NOT_ROLL,0.728203,250.807489,250.079285,34.7716477,-6.67406432,27545.73093,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.65,3.71,4,6
2021-05,3,3,3,NON-VND,NOT_ROLL,0.000443,0.282717,0.282274,0.211138602,0,121.4319873,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-05,3,2,2,NON-VND,NOT_ROLL,2.33,2.33,0,2.625984443,0,1171.676559,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-10,1,0,1UNCHANGED,VND,NOT_ROLL,0,641.555981,641.555981,9060.000855,-7397.338308,2102526.593,0,3,3,3,4.75,4.75,4.75,3.68,3.72,3.73,4.2,4.4,4.6,4,3,2,1.3,3.59,3,4.5
2023-02,1,6ROLL_AUTOROLL,3,NON-VND,AUTOROLL,1.503449,232.457461,230.954013,52.64064088,-0.653989721,26249.40119,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.81,8.11,4,6
2023-02,0,6ROLL_AUTOROLL,3,NON-VND,AUTOROLL,0.109665,7.333084,7.223419,59.20226291,-1.794016455,30039.06493,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.26,6,4,6
2019-02,NULL,1UNCHANGED,1UNCHANGED,VND,NOT_ROLL,0,211.584213,211.584213,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-02,1,1UNCHANGED,1UNCHANGED,VND,NOT_ROLL,0,4084.282454,4084.282454,6210.351888,-5081.931448,1831149.923,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.84,2.65,2,4
